"","date","session","location","room","time","title","link"
"100","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","2:50PM","Refreshment Break",""
"101","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","3:20PM","Evolving Regulations for a Changing World","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/38702"
"102","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","3:40PM","Making Harvest Management Decisions Robust to Uncertainty","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/36314"
"103","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","4:00PM","Individual Heterogeneity in Vital Rates and Harvest Strategies: Quantifying the “Doomed Surplus” Hypothesis","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/40343"
"104","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","4:20PM","Do Antler and Horn Harvest Regulations Meet Ungulate Management Objectives?","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/39374"
"105","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","4:40PM","Shifting Paradigms in Fisheries Management: Is Harvest Mortality Still a Concern for Largemouth Bass?","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/38456"
"106","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","5:00PM","Harvest As a Tool to Manage Populations of Undesirable or Overabundant Fish and Wildlife Species","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/39298"
"107","September 30, 2019","Synergies in Harvest Management for Fishing and Hunting","RSCC"," A6","5:20PM","Concluding Remarks","https://afstws2019.org/sessions/synergies-in-harvest-management-for-fishing-and-hunting/37658"
"108","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","8:00AM","Discovery of Grass Carp Larvae in the Colorado River Arm of Lake Powell","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/36476"
"109","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","8:20AM","Grass Carp Invasion in the Colorado River: Predicting the Consequences of Potential Management Actions in the Face of Uncertainty","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/40427"
"110","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","8:40AM","Sources and Movement of Grass Carp in the Great Lakes: Insights from Otolith Chemistry","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/40136"
"111","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","9:00AM","Winter Habitat Use and the Potential Harvest of Diploid and Triploid Grass Carp in a Large Lake","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/39579"
"112","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","9:20AM","Grass Carp Thermal Maturation and Proximal Cues for Spawning in Ponds","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/37831"
"113","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","09:40AM","Break",""
"114","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","1:10PM","Black Carp in North America: A Description of Range, Habitats, Timing, and Methods of Reported Captures","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/36700"
"115","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","1:30PM","Black Carp Reproductive Ecology in the Upper Mississippi River","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/40113"
"116","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","1:50PM","An Emerging Aquatic Invasive Species in Saskatchewan: Prussian Carp Distribution and Ecology","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/37106"
"117","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","2:10PM","Reproductive Ecology of Bigheaded Carps Along the Upper Mississippi River Invasion Front","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/38705"
"118","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","2:30PM","Biotic and Abiotic Factors Influencing Silver Carp Early Life History","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/38452"
"119","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","2:50PM","Refreshment Break",""
"120","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","3:20PM","Community Shifts in the Middle Mississippi River Relative to the Introduction of Two Hypophthalmichthys Carps","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/38511"
"121","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","3:40PM","Evaluating Upstream Passages By Bigheaded Carp at a Mississippi River High-Head Dam","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/36757"
"122","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","4:00PM","Ongoing Efforts to Control Grass Carp in the Detroit River and Tributaries to Western Lake Erie","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/39117"
"123","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","4:20PM","Using Mass Harvest of Asian Carps to Achieve Management Goals.","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/40547"
"124","September 30, 2019","Scattered, Covered, Smothered and Trapped: The State-of-the-Science for Invasive Carps (hosted by AFS)","Atlantis"," Grand Ballroom 6","4:40PM","Assessment of Stimuli Used to Herd, Corral, and Concentrate Bigheaded Carps for Harvest","https://afstws2019.org/sessions/scattered-covered-smothered-and-trapped-the-state-of-the-science-for-invasive-carps/37855"
"125","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","8:00AM","Ethical-Bias Issues in State Agencies: Science, “Isms” Vs. Human Diversity, and Effectiveness of Natural-Resources Management","https://afstws2019.org/sessions/professional-ethics-advocacy/40542"
"126","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","8:20AM","Building Futures and Advancing Science through Ethical Foundations","https://afstws2019.org/sessions/professional-ethics-advocacy/35687"
"127","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","8:40AM","The Questionable Ethics of Exporting Fisheries Science and Assistance Abroad","https://afstws2019.org/sessions/professional-ethics-advocacy/40717"
"128","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","9:00AM","Speaking Truth to Power: Scientists As “Advocates” and Ways to Engage","https://afstws2019.org/sessions/professional-ethics-advocacy/35839"
"129","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","9:20AM","What Is “Agenda-Driven” Science? a Case Study Pertaining to the Spotted Owl, Wildland Fire, and Logging","https://afstws2019.org/sessions/professional-ethics-advocacy/39241"
"130","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","09:40AM","Break",""
"131","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","1:10PM","Filtering, Distortion, and Colonization of Scientific Information in the Policy and Politics of Fishery Conservation.","https://afstws2019.org/sessions/professional-ethics-advocacy/38842"
"132","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","1:30PM","Representing Science: Why Sometimes Observing Is Not Enough and Techniques for Weighing in","https://afstws2019.org/sessions/professional-ethics-advocacy/39547"
"133","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","1:50PM","Thirty Years Swimming Upstream As an Onsite U.S. Environmental Protection Agency Contractor","https://afstws2019.org/sessions/professional-ethics-advocacy/35903"
"134","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","2:10PM","The View from the Trenches: Perspectives and Advice from a Professional Scientist Advocate","https://afstws2019.org/sessions/professional-ethics-advocacy/38948"
"135","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","2:30PM","Science and the Public Interest: Empowering Advocates through Communication and Collaboration","https://afstws2019.org/sessions/professional-ethics-advocacy/40076"
"136","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","2:50PM","Refreshment Break",""
"137","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","3:20PM","For Sustainable Fisheries We Need Family Planning","https://afstws2019.org/sessions/professional-ethics-advocacy/39693"
"138","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","3:40PM","Overconsumption of Natural Resource – Problems and Solutions","https://afstws2019.org/sessions/professional-ethics-advocacy/39508"
"139","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","4:00PM","Economic Growth: The 800-Pound Gorilla at National Wildlife Refuge System Headquarters","https://afstws2019.org/sessions/professional-ethics-advocacy/40761"
"140","September 30, 2019","Professional Ethics & Advocacy","RSCC"," A11","4:20PM","Panel Discussion","https://afstws2019.org/sessions/professional-ethics-advocacy/40762"
"141","September 30, 2019","Dynamic Ocean Management: Moving Away from Drawing Boxes in the Sand (hosted by AFS)","Atlantis"," Grand Ballroom 3","8:00AM","A Novel Approach to Interactions between People and Oceanic Pelagic Organisms","https://afstws2019.org/sessions/dynamic-ocean-management-moving-away-from-drawing-boxes-in-the-sand/39864"
"142","September 30, 2019","Dynamic Ocean Management: Moving Away from Drawing Boxes in the Sand (hosted by AFS)","Atlantis"," Grand Ballroom 3","8:20AM","Scales of Forecasting for Dynamic Management: Gaps in Marine and Terrestrial Systems","https://afstws2019.org/sessions/dynamic-ocean-management-moving-away-from-drawing-boxes-in-the-sand/39637"
